H.Schulz S.Komossa
F.Samuelson J.Gordo
F.Samuelson J.McEnery
F.Samuelson J.Quinn
F.Samuelson J.Zweerink
F.Samuelson M.Catanese
F.Samuelson M.Cawley
F.Samuelson P.Boyle
F.Samuelson R.Lamb
F.Samuelson R.Lessard
F.Samuelson R.Srinivasan
F.Samuelson S.Bradbury
F.Samuelson T.Weekes
G.Mohanty G.Sembroski
G.Mohanty H.Rose
G.Mohanty J.Buckley
G.Mohanty J.Finley
G.Mohanty J.Gaidos
G.Mohanty J.Gordo
G.Mohanty J.McEnery
G.Mohanty J.Quinn
G.Mohanty J.Zweerink
G.Mohanty M.Catanese
G.Mohanty M.Cawley
G.Mohanty P.Boyle
G.Mohanty R.Lamb
G.Mohanty R.Lessard
G.Mohanty R.Srinivasan
G.Mohanty S.Bradbury
G.Mohanty T.Weekes
G.Sembroski H.Rose
G.Sembroski J.Buckley
G.Sembroski J.Finley
G.Sembroski J.Gaidos
G.Sembroski J.Gordo
G.Sembroski J.McEnery
G.Sembroski J.Quinn
G.Sembroski J.Zweerink
G.Sembroski M.Catanese
G.Sembroski M.Cawley
G.Sembroski P.Boyle
G.Sembroski R.Lamb
G.Sembroski R.Lessard
G.Sembroski R.Srinivasan
G.Sembroski S.Bradbury
G.Sembroski T.Weekes
H.Rose J.Buckley
H.Rose J.Finley
H.Rose J.Gaidos
H.Rose J.Gordo
H.Rose J.McEnery
H.Rose J.Quinn
H.Rose J.Zweerink
H.Rose M.Catanese
H.Rose M.Cawley
H.Rose P.Boyle
H.Rose R.Lamb
H.Rose R.Lessard
H.Rose R.Srinivasan
H.Rose S.Bradbury
H.Rose T.Weekes
J.Buckley J.Finley
J.Buckley J.Gaidos
J.Buckley J.Gordo
J.Buckley J.McEnery
J.Buckley J.Quinn
J.Buckley J.Zweerink
J.Buckley M.Catanese
J.Buckley M.Cawley
J.Buckley P.Boyle
J.Buckley R.Lamb
J.Buckley R.Lessard
J.Buckley R.Srinivasan
J.Buckley S.Bradbury
J.Buckley T.Weekes
J.Finley J.Gaidos
J.Finley J.Gordo
J.Finley J.McEnery
J.Finley J.Quinn
J.Finley J.Zweerink
J.Finley M.Catanese
J.Finley M.Cawley
J.Finley P.Boyle
J.Finley R.Lamb
J.Finley R.Lessard
J.Finley R.Srinivasan
J.Finley S.Bradbury
J.Finley T.Weekes
J.Gaidos J.Gordo
J.Gaidos J.McEnery
J.Gaidos J.Quinn
J.Gaidos J.Zweerink
J.Gaidos M.Catanese
J.Gaidos M.Cawley
J.Gaidos P.Boyle
J.Gaidos R.Lamb
J.Gaidos R.Lessard
J.Gaidos R.Srinivasan
J.Gaidos S.Bradbury
J.Gaidos T.Weekes
J.Gordo J.McEnery
J.Gordo J.Quinn
J.Gordo J.Zweerink
J.Gordo M.Catanese
J.Gordo M.Cawley
J.Gordo P.Boyle
J.Gordo R.Lamb
J.Gordo R.Lessard
J.Gordo R.Srinivasan
J.Gordo S.Bradbury
J.Gordo T.Weekes
J.McEnery J.Quinn
J.McEnery J.Zweerink
J.McEnery M.Catanese
J.McEnery M.Cawley
J.McEnery P.Boyle
J.McEnery R.Lamb
J.McEnery R.Lessard
J.McEnery R.Srinivasan
J.McEnery S.Bradbury
J.McEnery T.Weekes
J.Quinn J.Zweerink
J.Quinn M.Catanese
J.Quinn M.Cawley
J.Quinn P.Boyle
J.Quinn R.Lamb
J.Quinn R.Lessard
J.Quinn R.Srinivasan
J.Quinn S.Bradbury
J.Quinn T.Weekes
J.Zweerink M.Catanese
J.Zweerink M.Cawley
J.Zweerink P.Boyle
J.Zweerink R.Lamb
J.Zweerink R.Lessard
J.Zweerink R.Srinivasan
J.Zweerink S.Bradbury
J.Zweerink T.Weekes
M.Catanese M.Cawley
M.Catanese P.Boyle
M.Catanese R.Lamb
M.Catanese R.Lessard
M.Catanese R.Srinivasan
M.Catanese S.Bradbury
M.Catanese T.Weekes
M.Cawley P.Boyle
M.Cawley R.Lamb
M.Cawley R.Lessard
M.Cawley R.Srinivasan
M.Cawley S.Bradbury
M.Cawley T.Weekes
P.Boyle R.Lamb
P.Boyle R.Lessard
P.Boyle R.Srinivasan
P.Boyle S.Bradbury
P.Boyle T.Weekes
R.Lamb R.Lessard
R.Lamb R.Srinivasan
R.Lamb S.Bradbury
R.Lamb T.Weekes
R.Lessard R.Srinivasan
R.Lessard S.Bradbury
R.Lessard T.Weekes
R.Srinivasan S.Bradbury
R.Srinivasan T.Weekes
S.Bradbury T.Weekes
E.Abdalla R.Mohayaee
J.III P.Eskridge
J.III R.White
P.Eskridge R.White
M.Bartelmann T.Kolatt
G.Savonije J.Papaloizou
G.Savonije J.Papaloizou
A.Parmar D.Martin
A.Parmar T.Oosterbroek
A.Parmar U.Lammers
D.Martin T.Oosterbroek
D.Martin U.Lammers
T.Oosterbroek U.Lammers
H.Netzer J.Turner
A.Celotti G.Fossati
A.Celotti G.Ghisellini
A.Celotti L.Maraschi
G.Fossati G.Ghisellini
G.Fossati L.Maraschi
G.Ghisellini L.Maraschi
E.Cappellaro F.Patat
E.Cappellaro I.Danziger
E.Cappellaro M.Turatto
E.Cappellaro M.Valle
E.Cappellaro S.Benetti
F.Patat I.Danziger
F.Patat M.Turatto
F.Patat M.Valle
F.Patat S.Benetti
I.Danziger M.Turatto
I.Danziger M.Valle
I.Danziger S.Benetti
M.Turatto M.Valle
M.Turatto S.Benetti
M.Valle S.Benetti
M.Fukugita N.Hata
B.Dorman R.O'Connell
A.Odell J.Schombert
A.Odell K.Rakos
J.Schombert K.Rakos
E.Morgan J.Greiner
E.Morgan R.Remillard
J.Greiner R.Remillard
L.Ozernoy R.Genzel
L.Ozernoy V.Usov
R.Genzel V.Usov
A.Treves R.Turolla
A.Treves S.Zane
R.Turolla S.Zane
M.Haehnelt M.Rauch
M.Haehnelt M.Steinmetz
M.Rauch M.Steinmetz
R.Grijs R.Peletier
A.Blecha P.Bratschi
A.Blecha S.Paltani
A.Blecha T.Courvoisier
P.Bratschi S.Paltani
P.Bratschi T.Courvoisier
S.Paltani T.Courvoisier
S.Miyama T.Nakano
S.Miyama T.Umebayashi
S.Miyama Y.Aikawa
T.Nakano T.Umebayashi
T.Nakano Y.Aikawa
T.Umebayashi Y.Aikawa
A.Davidsen H.Ferguson
A.Davidsen J.Deharveng
A.Davidsen S.Stanford
A.Davidsen T.Brown
H.Ferguson J.Deharveng
H.Ferguson S.Stanford
H.Ferguson T.Brown
J.Deharveng S.Stanford
J.Deharveng T.Brown
S.Stanford T.Brown
D.Zaritsky I.Thompson
D.Zaritsky J.Harris
I.Thompson J.Harris
A.Ferrara D.Ryu
A.Ferrara F.Miniati
A.Ferrara T.Jones
D.Ryu F.Miniati
D.Ryu T.Jones
F.Miniati T.Jones
E.Berezhko G.Krymsky
E.Berezhko L.Ksenofontov
E.Berezhko V.Yelshin
G.Krymsky L.Ksenofontov
G.Krymsky V.Yelshin
L.Ksenofontov V.Yelshin
J.Bland-Hawthorn K.Freeman
J.Bland-Hawthorn P.Quinn
K.Freeman P.Quinn
G.Cecil G.Voit
G.Cecil J.Bland-Hawthorn
G.Cecil J.Weisheit
G.Cecil S.Lumsden
G.Voit J.Bland-Hawthorn
G.Voit J.Weisheit
G.Voit S.Lumsden
J.Bland-Hawthorn J.Weisheit
J.Bland-Hawthorn S.Lumsden
J.Weisheit S.Lumsden
C.Koen D.Alwis
C.Koen E.Poretti
C.Koen F.Breuer
C.Koen H.Haupt
C.Koen P.Martinez
D.Alwis E.Poretti
D.Alwis F.Breuer
D.Alwis H.Haupt
D.Alwis P.Martinez
E.Poretti F.Breuer
E.Poretti H.Haupt
E.Poretti P.Martinez
F.Breuer H.Haupt
F.Breuer P.Martinez
H.Haupt P.Martinez
C.Lineweaver M.Kunz
C.Lineweaver M.Sakellariadou
C.Lineweaver R.Durrer
M.Kunz M.Sakellariadou
M.Kunz R.Durrer
M.Sakellariadou R.Durrer
A.Quirrenbach G.Cecil
A.Quirrenbach J.Bland-Hawthorn
A.Quirrenbach W.Dehnen
G.Cecil J.Bland-Hawthorn
G.Cecil W.Dehnen
J.Bland-Hawthorn W.Dehnen
L.Hui N.Gnedin
I.Yadigaroglu J.Cordes
I.Yadigaroglu R.Romani
J.Cordes R.Romani
A.Wilson C.Henkel
A.Wilson J.Braatz
C.Henkel J.Braatz
A.Filippenko A.Gilbert
A.Filippenko J.Halpern
A.Filippenko J.Newman
A.Filippenko M.Eracleous
A.Gilbert J.Halpern
A.Gilbert J.Newman
A.Gilbert M.Eracleous
J.Halpern J.Newman
J.Halpern M.Eracleous
J.Newman M.Eracleous
B.Milliard J.Donas
B.Milliard M.Treyer
B.Milliard R.Ellis
J.Donas M.Treyer
J.Donas R.Ellis
M.Treyer R.Ellis
B.Savage L.Lu
B.Savage T.Tripp
L.Lu T.Tripp
C.Kouveliotou F.Macchetto
C.Kouveliotou H.Bond
C.Kouveliotou J.Paradijs
C.Kouveliotou K.Sahu
C.Kouveliotou L.Petro
C.Kouveliotou M.Livio
C.Kouveliotou P.Groot
C.Kouveliotou T.Galama
F.Macchetto H.Bond
F.Macchetto J.Paradijs
F.Macchetto K.Sahu
F.Macchetto L.Petro
F.Macchetto M.Livio
F.Macchetto P.Groot
F.Macchetto T.Galama
H.Bond J.Paradijs
H.Bond K.Sahu
H.Bond L.Petro
H.Bond M.Livio
H.Bond P.Groot
H.Bond T.Galama
J.Paradijs K.Sahu
J.Paradijs L.Petro
J.Paradijs M.Livio
J.Paradijs P.Groot
J.Paradijs T.Galama
K.Sahu L.Petro
K.Sahu M.Livio
K.Sahu P.Groot
K.Sahu T.Galama
L.Petro M.Livio
L.Petro P.Groot
L.Petro T.Galama
M.Livio P.Groot
M.Livio T.Galama
P.Groot T.Galama
K.Wilhelm M.Carlsson
K.Wilhelm P.Judge
M.Carlsson P.Judge
M.Yildiz N.Kiziloglu
J.Garriga M.Sasaki
J.Garriga T.Tanaka
J.Garriga X.Montes
M.Sasaki T.Tanaka
M.Sasaki X.Montes
T.Tanaka X.Montes
H.Mause M.Boettcher
H.Mause R.Schlickeiser
M.Boettcher R.Schlickeiser
D.Berk J.Quashnock
E.Skillman H.Kobulnicky
E.Davoust J.Annis
E.Davoust J.Cuillandre
E.Davoust J.Gardner
E.Davoust J.Miralles
E.Davoust P.Poulain
E.Davoust R.Pello
E.Davoust S.Andreon
E.Davoust Y.Mellier
J.Annis J.Cuillandre
J.Annis J.Gardner
J.Annis J.Miralles
J.Annis P.Poulain
J.Annis R.Pello
J.Annis S.Andreon
J.Annis Y.Mellier
J.Cuillandre J.Gardner
J.Cuillandre J.Miralles
J.Cuillandre P.Poulain
J.Cuillandre R.Pello
J.Cuillandre S.Andreon
J.Cuillandre Y.Mellier
J.Gardner J.Miralles
J.Gardner P.Poulain
J.Gardner R.Pello
J.Gardner S.Andreon
J.Gardner Y.Mellier
J.Miralles P.Poulain
J.Miralles R.Pello
J.Miralles S.Andreon
J.Miralles Y.Mellier
P.Poulain R.Pello
P.Poulain S.Andreon
P.Poulain Y.Mellier
R.Pello S.Andreon
R.Pello Y.Mellier
S.Andreon Y.Mellier
G.Longo I.Musella
G.Longo R.Carvalho
G.Longo R.Scaramella
G.Longo S.Andreon
G.Longo S.Djorgovski
G.Longo S.Zaggia
I.Musella R.Carvalho
I.Musella R.Scaramella
I.Musella S.Andreon
I.Musella S.Djorgovski
I.Musella S.Zaggia
R.Carvalho R.Scaramella
R.Carvalho S.Andreon
R.Carvalho S.Djorgovski
R.Carvalho S.Zaggia
R.Scaramella S.Andreon
R.Scaramella S.Djorgovski
R.Scaramella S.Zaggia
S.Andreon S.Djorgovski
S.Andreon S.Zaggia
S.Djorgovski S.Zaggia
M.Prieto S.Schindler
I.Aretxaga R.Fernandes
I.Aretxaga R.Terlevich
R.Fernandes R.Terlevich
A.Sillanpaeae C.Montigny
A.Sillanpaeae D.Petry
A.Sillanpaeae F.Marshall
A.Sillanpaeae G.Paubert
A.Sillanpaeae H.Teraesranta
A.Sillanpaeae J.Rose
A.Sillanpaeae K.Mannheim
A.Sillanpaeae L.Takalo
A.Sillanpaeae M.Hillas
A.Sillanpaeae M.Maisack
A.Sillanpaeae R.Geckeler
A.Sillanpaeae S.Katajainen
C.Montigny D.Petry
C.Montigny F.Marshall
C.Montigny G.Paubert
C.Montigny H.Teraesranta
C.Montigny J.Rose
C.Montigny K.Mannheim
C.Montigny L.Takalo
C.Montigny M.Hillas
C.Montigny M.Maisack
C.Montigny R.Geckeler
C.Montigny S.Katajainen
D.Petry F.Marshall
D.Petry G.Paubert
D.Petry H.Teraesranta
D.Petry J.Rose
D.Petry K.Mannheim
D.Petry L.Takalo
D.Petry M.Hillas
D.Petry M.Maisack
D.Petry R.Geckeler
D.Petry S.Katajainen
F.Marshall G.Paubert
F.Marshall H.Teraesranta
F.Marshall J.Rose
F.Marshall K.Mannheim
F.Marshall L.Takalo
F.Marshall M.Hillas
F.Marshall M.Maisack
F.Marshall R.Geckeler
F.Marshall S.Katajainen
G.Paubert H.Teraesranta
G.Paubert J.Rose
G.Paubert K.Mannheim
G.Paubert L.Takalo
G.Paubert M.Hillas
G.Paubert M.Maisack
G.Paubert R.Geckeler
G.Paubert S.Katajainen
H.Teraesranta J.Rose
H.Teraesranta K.Mannheim
H.Teraesranta L.Takalo
H.Teraesranta M.Hillas
H.Teraesranta M.Maisack
H.Teraesranta R.Geckeler
H.Teraesranta S.Katajainen
J.Rose K.Mannheim
J.Rose L.Takalo
J.Rose M.Hillas
J.Rose M.Maisack
J.Rose R.Geckeler
J.Rose S.Katajainen
K.Mannheim L.Takalo
K.Mannheim M.Hillas
K.Mannheim M.Maisack
K.Mannheim R.Geckeler
K.Mannheim S.Katajainen
L.Takalo M.Hillas
L.Takalo M.Maisack
L.Takalo R.Geckeler
L.Takalo S.Katajainen
M.Hillas M.Maisack
M.Hillas R.Geckeler
M.Hillas S.Katajainen
M.Maisack R.Geckeler
M.Maisack S.Katajainen
R.Geckeler S.Katajainen
G.Pooley R.Fender
A.Wilson H.Falcke
A.Wilson H.Matsuo
A.Wilson J.Zhao
A.Wilson L.Ho
A.Wilson P.Teuben
A.Wilson R.Zylka
A.Wilson W.Goss
H.Falcke H.Matsuo
H.Falcke J.Zhao
H.Falcke L.Ho
H.Falcke P.Teuben
H.Falcke R.Zylka
H.Falcke W.Goss
H.Matsuo J.Zhao
H.Matsuo L.Ho
H.Matsuo P.Teuben
H.Matsuo R.Zylka
H.Matsuo W.Goss
J.Zhao L.Ho
J.Zhao P.Teuben
J.Zhao R.Zylka
J.Zhao W.Goss
L.Ho P.Teuben
L.Ho R.Zylka
L.Ho W.Goss
P.Teuben R.Zylka
P.Teuben W.Goss
R.Zylka W.Goss
A.Capetti A.Marconi
A.Capetti D.Axon
A.Capetti F.Macchetto
A.Capetti P.Crane
A.Capetti W.Sparks
A.Marconi D.Axon
A.Marconi F.Macchetto
A.Marconi P.Crane
A.Marconi W.Sparks
D.Axon F.Macchetto
D.Axon P.Crane
D.Axon W.Sparks
F.Macchetto P.Crane
F.Macchetto W.Sparks
P.Crane W.Sparks
D.Molteni G.Lanzafame
D.Molteni S.Chakrabarti
G.Lanzafame S.Chakrabarti
N.Turok U.Pen
N.Turok U.Seljak
U.Pen U.Seljak
A.Levinson D.Chernoff
A.Levinson E.Salpeter
D.Chernoff E.Salpeter
A.Capetti A.Marconi
A.Capetti D.Axon
A.Capetti F.Macchetto
A.Capetti P.Crane
A.Capetti W.Sparks
A.Marconi D.Axon
A.Marconi F.Macchetto
A.Marconi P.Crane
A.Marconi W.Sparks
D.Axon F.Macchetto
D.Axon P.Crane
D.Axon W.Sparks
F.Macchetto P.Crane
F.Macchetto W.Sparks
P.Crane W.Sparks
A.Baker D.Clements
A.Comastri C.Raiteri
A.Comastri E.Massaro
A.Comastri E.Pian
A.Comastri F.Montagni
A.Comastri G.Francesco
A.Comastri G.Ghisellini
A.Comastri G.Latini
A.Comastri G.Tosti
A.Comastri L.Treves
A.Comastri M.Fiorucci
A.Comastri M.Maesano
A.Comastri M.Mignoli
A.Comastri M.Villata
A.Comastri R.Nesci
A.Comastri S.Bosio
C.Raiteri E.Massaro
C.Raiteri E.Pian
C.Raiteri F.Montagni
C.Raiteri G.Francesco
C.Raiteri G.Ghisellini
C.Raiteri G.Latini
C.Raiteri G.Tosti
C.Raiteri L.Treves
C.Raiteri M.Fiorucci
C.Raiteri M.Maesano
C.Raiteri M.Mignoli
C.Raiteri M.Villata
C.Raiteri R.Nesci
C.Raiteri S.Bosio
E.Massaro E.Pian
E.Massaro F.Montagni
E.Massaro G.Francesco
E.Massaro G.Ghisellini
E.Massaro G.Latini
E.Massaro G.Tosti
E.Massaro L.Treves
E.Massaro M.Fiorucci
E.Massaro M.Maesano
E.Massaro M.Mignoli
E.Massaro M.Villata
E.Massaro R.Nesci
E.Massaro S.Bosio
E.Pian F.Montagni
E.Pian G.Francesco
E.Pian G.Ghisellini
E.Pian G.Latini
E.Pian G.Tosti
E.Pian L.Treves
E.Pian M.Fiorucci
E.Pian M.Maesano
E.Pian M.Mignoli
E.Pian M.Villata
E.Pian R.Nesci
E.Pian S.Bosio
F.Montagni G.Francesco
F.Montagni G.Ghisellini
F.Montagni G.Latini
F.Montagni G.Tosti
F.Montagni L.Treves
F.Montagni M.Fiorucci
F.Montagni M.Maesano
F.Montagni M.Mignoli
F.Montagni M.Villata
F.Montagni R.Nesci
F.Montagni S.Bosio
G.Francesco G.Ghisellini
G.Francesco G.Latini
G.Francesco G.Tosti
G.Francesco L.Treves
G.Francesco M.Fiorucci
G.Francesco M.Maesano
G.Francesco M.Mignoli
G.Francesco M.Villata
G.Francesco R.Nesci
G.Francesco S.Bosio
G.Ghisellini G.Latini
G.Ghisellini G.Tosti
G.Ghisellini L.Treves
G.Ghisellini M.Fiorucci
G.Ghisellini M.Maesano
G.Ghisellini M.Mignoli
G.Ghisellini M.Villata
G.Ghisellini R.Nesci
G.Ghisellini S.Bosio
G.Latini G.Tosti
G.Latini L.Treves
G.Latini M.Fiorucci
G.Latini M.Maesano
G.Latini M.Mignoli
G.Latini M.Villata
G.Latini R.Nesci
G.Latini S.Bosio
G.Tosti L.Treves
G.Tosti M.Fiorucci
G.Tosti M.Maesano
G.Tosti M.Mignoli
G.Tosti M.Villata
G.Tosti R.Nesci
G.Tosti S.Bosio
L.Treves M.Fiorucci
L.Treves M.Maesano
L.Treves M.Mignoli
L.Treves M.Villata
L.Treves R.Nesci
L.Treves S.Bosio
M.Fiorucci M.Maesano
M.Fiorucci M.Mignoli
M.Fiorucci M.Villata
M.Fiorucci R.Nesci
M.Fiorucci S.Bosio
M.Maesano M.Mignoli
M.Maesano M.Villata
M.Maesano R.Nesci
M.Maesano S.Bosio
M.Mignoli M.Villata
M.Mignoli R.Nesci
M.Mignoli S.Bosio
M.Villata R.Nesci
M.Villata S.Bosio
R.Nesci S.Bosio
A.Connolly A.Szalay
A.Connolly M.Dickinson
A.Connolly M.SubbaRao
A.Connolly R.Brunner
A.Szalay M.Dickinson
A.Szalay M.SubbaRao
A.Szalay R.Brunner
M.Dickinson M.SubbaRao
M.Dickinson R.Brunner
M.SubbaRao R.Brunner
E.Flanagan I.Wasserman
E.Flanagan T.Loredo
I.Wasserman T.Loredo
T.Rengarajan Y.Mayya
T.Rengarajan Y.Mayya
A.Stebbins M.Norman
A.Stebbins P.Anninos
A.Stebbins T.Abel
M.Norman P.Anninos
M.Norman T.Abel
P.Anninos T.Abel
J.Lasota M.Sikora
J.Lasota R.Moderski
M.Sikora R.Moderski
A.Laor B.Jannuzi
A.Laor R.Green
A.Laor T.Boroson
B.Jannuzi R.Green
B.Jannuzi T.Boroson
R.Green T.Boroson
A.Loeb D.Fox
G.Burley G.Walker
G.Burley S.Chapman
G.Walker S.Chapman
A.Cowley D.Crampton
A.Cowley J.Hutchings
A.Cowley P.Schmidtke
D.Crampton J.Hutchings
D.Crampton P.Schmidtke
J.Hutchings P.Schmidtke
A.Riotto O.Tornkvist
F.Ringwald J.Thorstensen
F.Ringwald R.Saffer
F.Ringwald W.Rolleston
J.Thorstensen R.Saffer
J.Thorstensen W.Rolleston
R.Saffer W.Rolleston
F.Ringwald T.Naylor
F.Combes T.Wiklind
F.Combes J.Becquaert
F.Brighenti W.Mathews
J.Vernet P.Crane
E.Martinez-Gonzalez J.Sanz
E.Martinez-Gonzalez N.Benitez
J.Sanz N.Benitez
A.Bridle J.Dennett-Thorpe
A.Bridle J.Leahy
A.Bridle P.Scheuer
A.Bridle R.Laing
J.Dennett-Thorpe J.Leahy
J.Dennett-Thorpe P.Scheuer
J.Dennett-Thorpe R.Laing
J.Leahy P.Scheuer
J.Leahy R.Laing
P.Scheuer R.Laing
Y.Sofue Y.Tutui
J.Ostriker L.Ciotti
E.Jourdain I.Moskalenko
G.Piotto I.Musella
G.Piotto M.Capaccioli
I.Musella M.Capaccioli
C.Martins E.Shellard
L.Fang X.Wu
L.Fang Z.Zhu
X.Wu Z.Zhu
J.Prochaska K.Jedamzik
L.Armus M.Yun
L.Armus N.Scoville
L.Armus R.Keel
M.Yun N.Scoville
M.Yun R.Keel
N.Scoville R.Keel
A.Becker A.Gould
A.Becker A.Rodgers
A.Becker B.Peterson
A.Becker C.Alcock
A.Becker C.Stubbs
A.Becker D.Alves
A.Becker D.Bennett
A.Becker D.Minniti
A.Becker D.Welch
A.Becker J.Guern
A.Becker K.Cook
A.Becker K.Freeman
A.Becker K.Griest
A.Becker M.Lehner
A.Becker M.Pratt
A.Becker P.Popowski
A.Becker P.Quinn
A.Becker R.Allsman
A.Becker S.Marshall
A.Becker T.Axelrod
A.Becker T.Vandehei
A.Becker W.Sutherland
A.Gould A.Rodgers
A.Gould B.Peterson
A.Gould C.Alcock
A.Gould C.Stubbs
A.Gould D.Alves
A.Gould D.Bennett
A.Gould D.Minniti
A.Gould D.Welch
A.Gould J.Guern
A.Gould K.Cook
A.Gould K.Freeman
A.Gould K.Griest
A.Gould M.Lehner
A.Gould M.Pratt
A.Gould P.Popowski
A.Gould P.Quinn
A.Gould R.Allsman
A.Gould S.Marshall
A.Gould T.Axelrod
A.Gould T.Vandehei
A.Gould W.Sutherland
A.Rodgers B.Peterson
A.Rodgers C.Alcock
A.Rodgers C.Stubbs
A.Rodgers D.Alves
A.Rodgers D.Bennett
A.Rodgers D.Minniti
A.Rodgers D.Welch
A.Rodgers J.Guern
A.Rodgers K.Cook
A.Rodgers K.Freeman
A.Rodgers K.Griest
A.Rodgers M.Lehner
A.Rodgers M.Pratt
A.Rodgers P.Popowski
A.Rodgers P.Quinn
A.Rodgers R.Allsman
A.Rodgers S.Marshall
A.Rodgers T.Axelrod
A.Rodgers T.Vandehei
A.Rodgers W.Sutherland
B.Peterson C.Alcock
B.Peterson C.Stubbs
B.Peterson D.Alves
B.Peterson D.Bennett
B.Peterson D.Minniti
B.Peterson D.Welch
B.Peterson J.Guern
B.Peterson K.Cook
B.Peterson K.Freeman
B.Peterson K.Griest
B.Peterson M.Lehner
B.Peterson M.Pratt
B.Peterson P.Popowski
B.Peterson P.Quinn
B.Peterson R.Allsman
B.Peterson S.Marshall
B.Peterson T.Axelrod
B.Peterson T.Vandehei
B.Peterson W.Sutherland
C.Alcock C.Stubbs
C.Alcock D.Alves
C.Alcock D.Bennett
C.Alcock D.Minniti
C.Alcock D.Welch
C.Alcock J.Guern
C.Alcock K.Cook
C.Alcock K.Freeman
C.Alcock K.Griest
C.Alcock M.Lehner
C.Alcock M.Pratt
C.Alcock P.Popowski
C.Alcock P.Quinn
C.Alcock R.Allsman
C.Alcock S.Marshall
C.Alcock T.Axelrod
C.Alcock T.Vandehei
C.Alcock W.Sutherland
C.Stubbs D.Alves
C.Stubbs D.Bennett
C.Stubbs D.Minniti
C.Stubbs D.Welch
C.Stubbs J.Guern
C.Stubbs K.Cook
C.Stubbs K.Freeman
C.Stubbs K.Griest
C.Stubbs M.Lehner
C.Stubbs M.Pratt
C.Stubbs P.Popowski
C.Stubbs P.Quinn
C.Stubbs R.Allsman
C.Stubbs S.Marshall
C.Stubbs T.Axelrod
C.Stubbs T.Vandehei
C.Stubbs W.Sutherland
D.Alves D.Bennett
D.Alves D.Minniti
D.Alves D.Welch
D.Alves J.Guern
D.Alves K.Cook
D.Alves K.Freeman
D.Alves K.Griest
D.Alves M.Lehner
D.Alves M.Pratt
D.Alves P.Popowski
D.Alves P.Quinn
D.Alves R.Allsman
D.Alves S.Marshall
D.Alves T.Axelrod
D.Alves T.Vandehei
D.Alves W.Sutherland
D.Bennett D.Minniti
D.Bennett D.Welch
D.Bennett J.Guern
D.Bennett K.Cook
D.Bennett K.Freeman
D.Bennett K.Griest
D.Bennett M.Lehner
D.Bennett M.Pratt
D.Bennett P.Popowski
D.Bennett P.Quinn
D.Bennett R.Allsman
D.Bennett S.Marshall
D.Bennett T.Axelrod
D.Bennett T.Vandehei
D.Bennett W.Sutherland
D.Minniti D.Welch
D.Minniti J.Guern
D.Minniti K.Cook
D.Minniti K.Freeman
D.Minniti K.Griest
D.Minniti M.Lehner
D.Minniti M.Pratt
D.Minniti P.Popowski
D.Minniti P.Quinn
D.Minniti R.Allsman
D.Minniti S.Marshall
D.Minniti T.Axelrod
D.Minniti T.Vandehei
D.Minniti W.Sutherland
D.Welch J.Guern
D.Welch K.Cook
D.Welch K.Freeman
D.Welch K.Griest
D.Welch M.Lehner
D.Welch M.Pratt
D.Welch P.Popowski
D.Welch P.Quinn
D.Welch R.Allsman
D.Welch S.Marshall
D.Welch T.Axelrod
D.Welch T.Vandehei
D.Welch W.Sutherland
J.Guern K.Cook
J.Guern K.Freeman
J.Guern K.Griest
J.Guern M.Lehner
J.Guern M.Pratt
J.Guern P.Popowski
J.Guern P.Quinn
J.Guern R.Allsman
J.Guern S.Marshall
J.Guern T.Axelrod
J.Guern T.Vandehei
J.Guern W.Sutherland
K.Cook K.Freeman
K.Cook K.Griest
K.Cook M.Lehner
K.Cook M.Pratt
K.Cook P.Popowski
K.Cook P.Quinn
K.Cook R.Allsman
K.Cook S.Marshall
K.Cook T.Axelrod
K.Cook T.Vandehei
K.Cook W.Sutherland
K.Freeman K.Griest
K.Freeman M.Lehner
K.Freeman M.Pratt
K.Freeman P.Popowski
K.Freeman P.Quinn
K.Freeman R.Allsman
K.Freeman S.Marshall
K.Freeman T.Axelrod
K.Freeman T.Vandehei
K.Freeman W.Sutherland
K.Griest M.Lehner
K.Griest M.Pratt
K.Griest P.Popowski
K.Griest P.Quinn
K.Griest R.Allsman
K.Griest S.Marshall
K.Griest T.Axelrod
K.Griest T.Vandehei
K.Griest W.Sutherland
M.Lehner M.Pratt
M.Lehner P.Popowski
M.Lehner P.Quinn
M.Lehner R.Allsman
M.Lehner S.Marshall
M.Lehner T.Axelrod
M.Lehner T.Vandehei
M.Lehner W.Sutherland
M.Pratt P.Popowski
M.Pratt P.Quinn
M.Pratt R.Allsman
M.Pratt S.Marshall
M.Pratt T.Axelrod
M.Pratt T.Vandehei
M.Pratt W.Sutherland
P.Popowski P.Quinn
P.Popowski R.Allsman
P.Popowski S.Marshall
P.Popowski T.Axelrod
P.Popowski T.Vandehei
P.Popowski W.Sutherland
P.Quinn R.Allsman
P.Quinn S.Marshall
P.Quinn T.Axelrod
P.Quinn T.Vandehei
P.Quinn W.Sutherland
R.Allsman S.Marshall
R.Allsman T.Axelrod
R.Allsman T.Vandehei
R.Allsman W.Sutherland
S.Marshall T.Axelrod
S.Marshall T.Vandehei
S.Marshall W.Sutherland
T.Axelrod T.Vandehei
T.Axelrod W.Sutherland
T.Vandehei W.Sutherland
M.Feast P.Whitelock
F.Thielemann K.Kratz
F.Thielemann T.Rauscher
K.Kratz T.Rauscher
F.Sylos-Labini M.Montuori
