T.Prabhu Y.Mayya
E.Borra G.Lemaitre
E.Borra G.Moretto
E.Borra G.Tremblay
E.Borra L.Girard
E.Borra M.Ferrari
G.Lemaitre G.Moretto
G.Lemaitre G.Tremblay
G.Lemaitre L.Girard
G.Lemaitre M.Ferrari
G.Moretto G.Tremblay
G.Moretto L.Girard
G.Moretto M.Ferrari
G.Tremblay L.Girard
G.Tremblay M.Ferrari
L.Girard M.Ferrari
I.Panchenko V.Lipunov
L.Hui N.Gnedin
L.Hui N.Gnedin
L.Hui Y.Zhang
N.Gnedin Y.Zhang
J.Makino P.Hut
N.Gouda T.Konishi
N.Gouda T.Tsuchiya
T.Konishi T.Tsuchiya
A.Celotti M.Rees
A.Celotti Z.Kuncic
M.Rees Z.Kuncic
G.Miley H.Röttgering
A.Bragaglia G.Marconi
A.Bragaglia G.Tessicini
A.Bragaglia M.Tosi
A.Bragaglia U.Munari
G.Marconi G.Tessicini
G.Marconi M.Tosi
G.Marconi U.Munari
G.Tessicini M.Tosi
G.Tessicini U.Munari
M.Tosi U.Munari
B.Paczynski K.Stanek
B.Paczynski M.Kiraga
K.Stanek M.Kiraga
I.George K.Nandra
I.George R.Mushotzky
I.George T.Turner
I.George T.Yaqoob
K.Nandra R.Mushotzky
K.Nandra T.Turner
K.Nandra T.Yaqoob
R.Mushotzky T.Turner
R.Mushotzky T.Yaqoob
T.Turner T.Yaqoob
I.George K.Nandra
I.George R.Mushotzky
I.George T.Turner
I.George T.Yaqoob
K.Nandra R.Mushotzky
K.Nandra T.Turner
K.Nandra T.Yaqoob
R.Mushotzky T.Turner
R.Mushotzky T.Yaqoob
T.Turner T.Yaqoob
Q.Wang T.Ye
J.Villumsen M.Tegmark
L.Nobili L.Zampieri
L.Nobili R.Turolla
L.Nobili S.Zane
L.Zampieri R.Turolla
L.Zampieri S.Zane
R.Turolla S.Zane
D.Sáez J.Arnau
J.Silk M.White
A.Burrows D.Saumon
A.Burrows J.Lunine
A.Burrows M.Marley
A.Burrows R.Freedman
A.Burrows T.Guillot
A.Burrows W.Hubbard
D.Saumon J.Lunine
D.Saumon M.Marley
D.Saumon R.Freedman
D.Saumon T.Guillot
D.Saumon W.Hubbard
J.Lunine M.Marley
J.Lunine R.Freedman
J.Lunine T.Guillot
J.Lunine W.Hubbard
M.Marley R.Freedman
M.Marley T.Guillot
M.Marley W.Hubbard
R.Freedman T.Guillot
R.Freedman W.Hubbard
T.Guillot W.Hubbard
J.Friedman N.Stergioulas
J.Friedman S.Koranda
N.Stergioulas S.Koranda
K.Ratnatunga R.Green
K.Ratnatunga R.Griffiths
K.Ratnatunga V.Sarajedini
R.Green R.Griffiths
R.Green V.Sarajedini
R.Griffiths V.Sarajedini
B.Leibundgut W.Vacca
R.Protheroe T.Porter
H.Mutoh K.Maeda
H.Mutoh T.Hirai
K.Maeda T.Hirai
J.Greiner K.Dennerl
J.Greiner P.Predehl
K.Dennerl P.Predehl
C.Jui H.Dai
C.Jui P.Sommers
C.Jui S.Yoshida
H.Dai P.Sommers
H.Dai S.Yoshida
P.Sommers S.Yoshida
G.Dall'Oglio H.Boehringer
G.Dall'Oglio L.Martinis
G.Dall'Oglio L.Nyman
G.Dall'Oglio L.Pizzo
G.Dall'Oglio N.Whyborn
G.Dall'Oglio P.Andreani
G.Dall'Oglio P.Shaver
G.Dall'Oglio R.Booth
G.Dall'Oglio R.Lemke
H.Boehringer L.Martinis
H.Boehringer L.Nyman
H.Boehringer L.Pizzo
H.Boehringer N.Whyborn
H.Boehringer P.Andreani
H.Boehringer P.Shaver
H.Boehringer R.Booth
H.Boehringer R.Lemke
L.Martinis L.Nyman
L.Martinis L.Pizzo
L.Martinis N.Whyborn
L.Martinis P.Andreani
L.Martinis P.Shaver
L.Martinis R.Booth
L.Martinis R.Lemke
L.Nyman L.Pizzo
L.Nyman N.Whyborn
L.Nyman P.Andreani
L.Nyman P.Shaver
L.Nyman R.Booth
L.Nyman R.Lemke
L.Pizzo N.Whyborn
L.Pizzo P.Andreani
L.Pizzo P.Shaver
L.Pizzo R.Booth
L.Pizzo R.Lemke
N.Whyborn P.Andreani
N.Whyborn P.Shaver
N.Whyborn R.Booth
N.Whyborn R.Lemke
P.Andreani P.Shaver
P.Andreani R.Booth
P.Andreani R.Lemke
P.Shaver R.Booth
P.Shaver R.Lemke
R.Booth R.Lemke
A.Pagliaro U.Becciani
A.Pagliaro V.Antonuccio-Delogu
U.Becciani V.Antonuccio-Delogu
A.Ferrara D.Bowen
A.Ferrara E.Brinks
A.Ferrara E.Tolstoy
A.Ferrara J.Blades
D.Bowen E.Brinks
D.Bowen E.Tolstoy
D.Bowen J.Blades
E.Brinks E.Tolstoy
E.Brinks J.Blades
E.Tolstoy J.Blades
D.Bowen D.Tytler
D.Bowen J.Blades
D.Bowen S.Osmer
D.Tytler J.Blades
D.Tytler S.Osmer
J.Blades S.Osmer
D.Hanes J.Kavelaars
A.Filippenko A.Goobar
A.Filippenko A.Kim
A.Filippenko B.Boyle
A.Filippenko C.Pennypacker
A.Filippenko D.Carter
A.Filippenko D.Groom
A.Filippenko G.Goldhaber
A.Filippenko H.Newberg
A.Filippenko I.Hook
A.Filippenko I.Small
A.Filippenko J.Lee
A.Filippenko K.Glazebrook
A.Filippenko M.Dopita
A.Filippenko M.Irwin
A.Filippenko M.Kim
A.Filippenko P.Bunclark
A.Filippenko R.Ellis
A.Filippenko R.McMahon
A.Filippenko R.Pain
A.Filippenko S.Gabi
A.Filippenko S.Perlmutter
A.Filippenko T.Matheson
A.Filippenko W.Couch
A.Goobar A.Kim
A.Goobar B.Boyle
A.Goobar C.Pennypacker
A.Goobar D.Carter
A.Goobar D.Groom
A.Goobar G.Goldhaber
A.Goobar H.Newberg
A.Goobar I.Hook
A.Goobar I.Small
A.Goobar J.Lee
A.Goobar K.Glazebrook
A.Goobar M.Dopita
A.Goobar M.Irwin
A.Goobar M.Kim
A.Goobar P.Bunclark
A.Goobar R.Ellis
A.Goobar R.McMahon
A.Goobar R.Pain
A.Goobar S.Gabi
A.Goobar S.Perlmutter
A.Goobar T.Matheson
A.Goobar W.Couch
A.Kim B.Boyle
A.Kim C.Pennypacker
A.Kim D.Carter
A.Kim D.Groom
A.Kim G.Goldhaber
A.Kim H.Newberg
A.Kim I.Hook
A.Kim I.Small
A.Kim J.Lee
A.Kim K.Glazebrook
A.Kim M.Dopita
A.Kim M.Irwin
A.Kim M.Kim
A.Kim P.Bunclark
A.Kim R.Ellis
A.Kim R.McMahon
A.Kim R.Pain
A.Kim S.Gabi
A.Kim S.Perlmutter
A.Kim T.Matheson
A.Kim W.Couch
B.Boyle C.Pennypacker
B.Boyle D.Carter
B.Boyle D.Groom
B.Boyle G.Goldhaber
B.Boyle H.Newberg
B.Boyle I.Hook
B.Boyle I.Small
B.Boyle J.Lee
B.Boyle K.Glazebrook
B.Boyle M.Dopita
B.Boyle M.Irwin
B.Boyle M.Kim
B.Boyle P.Bunclark
B.Boyle R.Ellis
B.Boyle R.McMahon
B.Boyle R.Pain
B.Boyle S.Gabi
B.Boyle S.Perlmutter
B.Boyle T.Matheson
B.Boyle W.Couch
C.Pennypacker D.Carter
C.Pennypacker D.Groom
C.Pennypacker G.Goldhaber
C.Pennypacker H.Newberg
C.Pennypacker I.Hook
C.Pennypacker I.Small
C.Pennypacker J.Lee
C.Pennypacker K.Glazebrook
C.Pennypacker M.Dopita
C.Pennypacker M.Irwin
C.Pennypacker M.Kim
C.Pennypacker P.Bunclark
C.Pennypacker R.Ellis
C.Pennypacker R.McMahon
C.Pennypacker R.Pain
C.Pennypacker S.Gabi
C.Pennypacker S.Perlmutter
C.Pennypacker T.Matheson
C.Pennypacker W.Couch
D.Carter D.Groom
D.Carter G.Goldhaber
D.Carter H.Newberg
D.Carter I.Hook
D.Carter I.Small
D.Carter J.Lee
D.Carter K.Glazebrook
D.Carter M.Dopita
D.Carter M.Irwin
D.Carter M.Kim
D.Carter P.Bunclark
D.Carter R.Ellis
D.Carter R.McMahon
D.Carter R.Pain
D.Carter S.Gabi
D.Carter S.Perlmutter
D.Carter T.Matheson
D.Carter W.Couch
D.Groom G.Goldhaber
D.Groom H.Newberg
D.Groom I.Hook
D.Groom I.Small
D.Groom J.Lee
D.Groom K.Glazebrook
D.Groom M.Dopita
D.Groom M.Irwin
D.Groom M.Kim
D.Groom P.Bunclark
D.Groom R.Ellis
D.Groom R.McMahon
D.Groom R.Pain
D.Groom S.Gabi
D.Groom S.Perlmutter
D.Groom T.Matheson
D.Groom W.Couch
G.Goldhaber H.Newberg
G.Goldhaber I.Hook
G.Goldhaber I.Small
G.Goldhaber J.Lee
G.Goldhaber K.Glazebrook
G.Goldhaber M.Dopita
G.Goldhaber M.Irwin
G.Goldhaber M.Kim
G.Goldhaber P.Bunclark
G.Goldhaber R.Ellis
G.Goldhaber R.McMahon
G.Goldhaber R.Pain
G.Goldhaber S.Gabi
G.Goldhaber S.Perlmutter
G.Goldhaber T.Matheson
G.Goldhaber W.Couch
H.Newberg I.Hook
H.Newberg I.Small
H.Newberg J.Lee
H.Newberg K.Glazebrook
H.Newberg M.Dopita
H.Newberg M.Irwin
H.Newberg M.Kim
H.Newberg P.Bunclark
H.Newberg R.Ellis
H.Newberg R.McMahon
H.Newberg R.Pain
H.Newberg S.Gabi
H.Newberg S.Perlmutter
H.Newberg T.Matheson
H.Newberg W.Couch
I.Hook I.Small
I.Hook J.Lee
I.Hook K.Glazebrook
I.Hook M.Dopita
I.Hook M.Irwin
I.Hook M.Kim
I.Hook P.Bunclark
I.Hook R.Ellis
I.Hook R.McMahon
I.Hook R.Pain
I.Hook S.Gabi
I.Hook S.Perlmutter
I.Hook T.Matheson
I.Hook W.Couch
I.Small J.Lee
I.Small K.Glazebrook
I.Small M.Dopita
I.Small M.Irwin
I.Small M.Kim
I.Small P.Bunclark
I.Small R.Ellis
I.Small R.McMahon
I.Small R.Pain
I.Small S.Gabi
I.Small S.Perlmutter
I.Small T.Matheson
I.Small W.Couch
J.Lee K.Glazebrook
J.Lee M.Dopita
J.Lee M.Irwin
J.Lee M.Kim
J.Lee P.Bunclark
J.Lee R.Ellis
J.Lee R.McMahon
J.Lee R.Pain
J.Lee S.Gabi
J.Lee S.Perlmutter
J.Lee T.Matheson
J.Lee W.Couch
K.Glazebrook M.Dopita
K.Glazebrook M.Irwin
K.Glazebrook M.Kim
K.Glazebrook P.Bunclark
K.Glazebrook R.Ellis
K.Glazebrook R.McMahon
K.Glazebrook R.Pain
K.Glazebrook S.Gabi
K.Glazebrook S.Perlmutter
K.Glazebrook T.Matheson
K.Glazebrook W.Couch
M.Dopita M.Irwin
M.Dopita M.Kim
M.Dopita P.Bunclark
M.Dopita R.Ellis
M.Dopita R.McMahon
M.Dopita R.Pain
M.Dopita S.Gabi
M.Dopita S.Perlmutter
M.Dopita T.Matheson
M.Dopita W.Couch
M.Irwin M.Kim
M.Irwin P.Bunclark
M.Irwin R.Ellis
M.Irwin R.McMahon
M.Irwin R.Pain
M.Irwin S.Gabi
M.Irwin S.Perlmutter
M.Irwin T.Matheson
M.Irwin W.Couch
M.Kim P.Bunclark
M.Kim R.Ellis
M.Kim R.McMahon
M.Kim R.Pain
M.Kim S.Gabi
M.Kim S.Perlmutter
M.Kim T.Matheson
M.Kim W.Couch
P.Bunclark R.Ellis
P.Bunclark R.McMahon
P.Bunclark R.Pain
P.Bunclark S.Gabi
P.Bunclark S.Perlmutter
P.Bunclark T.Matheson
P.Bunclark W.Couch
R.Ellis R.McMahon
R.Ellis R.Pain
R.Ellis S.Gabi
R.Ellis S.Perlmutter
R.Ellis T.Matheson
R.Ellis W.Couch
R.McMahon R.Pain
R.McMahon S.Gabi
R.McMahon S.Perlmutter
R.McMahon T.Matheson
R.McMahon W.Couch
R.Pain S.Gabi
R.Pain S.Perlmutter
R.Pain T.Matheson
R.Pain W.Couch
S.Gabi S.Perlmutter
S.Gabi T.Matheson
S.Gabi W.Couch
S.Perlmutter T.Matheson
S.Perlmutter W.Couch
T.Matheson W.Couch
K.Mannheim M.Maisack
K.Mannheim W.Collmar
M.Maisack W.Collmar
H.Netzer T.Alexander
B.Jannuzi D.Maoz
B.Jannuzi H.Netzer
B.Jannuzi P.Smith
B.Jannuzi S.Kaspi
D.Maoz H.Netzer
D.Maoz P.Smith
D.Maoz S.Kaspi
H.Netzer P.Smith
H.Netzer S.Kaspi
P.Smith S.Kaspi
A.Davidsen G.Kriss
A.Davidsen J.Grimes
A.Davidsen R.Telfer
A.Davidsen W.Zheng
G.Kriss J.Grimes
G.Kriss R.Telfer
G.Kriss W.Zheng
J.Grimes R.Telfer
J.Grimes W.Zheng
R.Telfer W.Zheng
E.Baron F.Allard
E.Baron G.Schwarz
E.Baron G.Sonneborn
E.Baron P.Hauschildt
E.Baron S.Shore
E.Baron S.Starrfield
F.Allard G.Schwarz
F.Allard G.Sonneborn
F.Allard P.Hauschildt
F.Allard S.Shore
F.Allard S.Starrfield
G.Schwarz G.Sonneborn
G.Schwarz P.Hauschildt
G.Schwarz S.Shore
G.Schwarz S.Starrfield
G.Sonneborn P.Hauschildt
G.Sonneborn S.Shore
G.Sonneborn S.Starrfield
P.Hauschildt S.Shore
P.Hauschildt S.Starrfield
S.Shore S.Starrfield
C.Scharf E.Perlman
C.Scharf G.Wegner
C.Scharf H.Ebeling
C.Scharf L.Jones
C.Scharf M.Malkan
E.Perlman G.Wegner
E.Perlman H.Ebeling
E.Perlman L.Jones
E.Perlman M.Malkan
G.Wegner H.Ebeling
G.Wegner L.Jones
G.Wegner M.Malkan
H.Ebeling L.Jones
H.Ebeling M.Malkan
L.Jones M.Malkan
F.Halzen G.Yodh
F.Halzen T.Stanev
G.Yodh T.Stanev
R.Bousso S.Hawking
R.Bousso S.Hawking
D.Pavon J.Triginer
D.Pavon W.Zimdahl
J.Triginer W.Zimdahl
D.Boyanovsky H.Vega
D.Boyanovsky J.Salgado
D.Boyanovsky R.Holman
H.Vega J.Salgado
H.Vega R.Holman
J.Salgado R.Holman
P.White S.Larsson
P.White S.Sarkar
S.Larsson S.Sarkar
G.Ross J.Adams
G.Ross S.Sarkar
J.Adams S.Sarkar
H.Uibo J.Maalampi
H.Uibo K.Enqvist
H.Uibo P.Keränen
J.Maalampi K.Enqvist
J.Maalampi P.Keränen
K.Enqvist P.Keränen
A.Brandenburg K.Enqvist
A.Brandenburg P.Olesen
K.Enqvist P.Olesen
G.Wunner M.Kachelriess
J.Heyl L.Hernquist
I.Goldman I.Mazzitelli
I.Goldman V.Canuto
I.Mazzitelli V.Canuto
A.Heines A.Witzel
A.Heines K.Otterbein
A.Heines M.Maisack
A.Heines R.Staubert
A.Heines S.Wagner
A.Witzel K.Otterbein
A.Witzel M.Maisack
A.Witzel R.Staubert
A.Witzel S.Wagner
K.Otterbein M.Maisack
K.Otterbein R.Staubert
K.Otterbein S.Wagner
M.Maisack R.Staubert
M.Maisack S.Wagner
R.Staubert S.Wagner
D.Thompson F.Mannucci
D.Thompson S.Beckwith
F.Mannucci S.Beckwith
F.Combes H.Vega
F.Combes N.Sánchez
H.Vega N.Sánchez
A.Calder A.Mezzacappa
A.Calder A.Umar
A.Calder J.Blondin
A.Calder M.Guidry
A.Calder M.Strayer
A.Calder S.Bruenn
A.Mezzacappa A.Umar
A.Mezzacappa J.Blondin
A.Mezzacappa M.Guidry
A.Mezzacappa M.Strayer
A.Mezzacappa S.Bruenn
A.Umar J.Blondin
A.Umar M.Guidry
A.Umar M.Strayer
A.Umar S.Bruenn
J.Blondin M.Guidry
J.Blondin M.Strayer
J.Blondin S.Bruenn
M.Guidry M.Strayer
M.Guidry S.Bruenn
M.Strayer S.Bruenn
D.Boyanovsky H.Vega
D.Boyanovsky J.Salgado
D.Boyanovsky R.Holman
H.Vega J.Salgado
H.Vega R.Holman
J.Salgado R.Holman
J.Kneib P.Natarajan
K.Taniguchi T.Nakamura
J.Zahn S.Talon
E.Roulet S.Mollerach
F.Thielemann K.Kratz
F.Thielemann T.Rauscher
K.Kratz T.Rauscher
D.Berk D.York
D.Berk J.Quashnock
D.York J.Quashnock
Y.Jing Y.Suto
C.Flynn O.Morell
A.Banday K.Gorski
A.Savage B.Peterson
A.Savage D.Jauncey
A.Savage J.Condon
A.Savage J.Lovell
A.Savage M.Drinkwater
A.Savage P.Francis
A.Savage R.Webster
A.Savage S.Ellison
B.Peterson D.Jauncey
B.Peterson J.Condon
B.Peterson J.Lovell
B.Peterson M.Drinkwater
B.Peterson P.Francis
B.Peterson R.Webster
B.Peterson S.Ellison
D.Jauncey J.Condon
D.Jauncey J.Lovell
D.Jauncey M.Drinkwater
D.Jauncey P.Francis
D.Jauncey R.Webster
D.Jauncey S.Ellison
J.Condon J.Lovell
J.Condon M.Drinkwater
J.Condon P.Francis
J.Condon R.Webster
J.Condon S.Ellison
J.Lovell M.Drinkwater
J.Lovell P.Francis
J.Lovell R.Webster
J.Lovell S.Ellison
M.Drinkwater P.Francis
M.Drinkwater R.Webster
M.Drinkwater S.Ellison
P.Francis R.Webster
P.Francis S.Ellison
R.Webster S.Ellison
D.Crampton J.Deltorn
D.Crampton M.Dickinson
D.Crampton O.Fevre
J.Deltorn M.Dickinson
J.Deltorn O.Fevre
M.Dickinson O.Fevre
M.Steinmetz S.White
I.Tkachev P.Sikivie
I.Tkachev Y.Wang
P.Sikivie Y.Wang
A.Yamasaki E.Kambe
A.Yamasaki E.Leibowitz
A.Yamasaki H.Bond
A.Yamasaki H.Malasan
A.Yamasaki J.Chen
A.Yamasaki M.Kato
A.Yamasaki M.Roth
A.Yamasaki M.Takeuti
A.Yamasaki O.Hashimoto
A.Yamasaki R.Ciardullo
A.Yamasaki R.Stover
A.Yamasaki S.Kawaler
A.Yamasaki S.Tamura
A.Yamasaki T.Ishida
A.Yamasaki T.Kato
A.Yamasaki T.Kuroda
A.Yamasaki T.Ono
A.Yamasaki T.Soffner
A.Yamasaki W.Mitsch
E.Kambe E.Leibowitz
E.Kambe H.Bond
E.Kambe H.Malasan
E.Kambe J.Chen
E.Kambe M.Kato
E.Kambe M.Roth
E.Kambe M.Takeuti
E.Kambe O.Hashimoto
E.Kambe R.Ciardullo
E.Kambe R.Stover
E.Kambe S.Kawaler
E.Kambe S.Tamura
E.Kambe T.Ishida
E.Kambe T.Kato
E.Kambe T.Kuroda
E.Kambe T.Ono
E.Kambe T.Soffner
E.Kambe W.Mitsch
E.Leibowitz H.Bond
E.Leibowitz H.Malasan
E.Leibowitz J.Chen
E.Leibowitz M.Kato
E.Leibowitz M.Roth
E.Leibowitz M.Takeuti
E.Leibowitz O.Hashimoto
E.Leibowitz R.Ciardullo
E.Leibowitz R.Stover
E.Leibowitz S.Kawaler
E.Leibowitz S.Tamura
E.Leibowitz T.Ishida
E.Leibowitz T.Kato
E.Leibowitz T.Kuroda
E.Leibowitz T.Ono
E.Leibowitz T.Soffner
E.Leibowitz W.Mitsch
H.Bond H.Malasan
H.Bond J.Chen
H.Bond M.Kato
H.Bond M.Roth
H.Bond M.Takeuti
H.Bond O.Hashimoto
H.Bond R.Ciardullo
H.Bond R.Stover
H.Bond S.Kawaler
H.Bond S.Tamura
H.Bond T.Ishida
H.Bond T.Kato
H.Bond T.Kuroda
H.Bond T.Ono
H.Bond T.Soffner
H.Bond W.Mitsch
H.Malasan J.Chen
H.Malasan M.Kato
H.Malasan M.Roth
H.Malasan M.Takeuti
H.Malasan O.Hashimoto
H.Malasan R.Ciardullo
H.Malasan R.Stover
H.Malasan S.Kawaler
H.Malasan S.Tamura
H.Malasan T.Ishida
H.Malasan T.Kato
H.Malasan T.Kuroda
H.Malasan T.Ono
H.Malasan T.Soffner
H.Malasan W.Mitsch
J.Chen M.Kato
J.Chen M.Roth
J.Chen M.Takeuti
J.Chen O.Hashimoto
J.Chen R.Ciardullo
J.Chen R.Stover
J.Chen S.Kawaler
J.Chen S.Tamura
J.Chen T.Ishida
J.Chen T.Kato
J.Chen T.Kuroda
J.Chen T.Ono
J.Chen T.Soffner
J.Chen W.Mitsch
M.Kato M.Roth
M.Kato M.Takeuti
M.Kato O.Hashimoto
M.Kato R.Ciardullo
M.Kato R.Stover
M.Kato S.Kawaler
M.Kato S.Tamura
M.Kato T.Ishida
M.Kato T.Kato
M.Kato T.Kuroda
M.Kato T.Ono
M.Kato T.Soffner
M.Kato W.Mitsch
M.Roth M.Takeuti
M.Roth O.Hashimoto
M.Roth R.Ciardullo
M.Roth R.Stover
M.Roth S.Kawaler
M.Roth S.Tamura
M.Roth T.Ishida
M.Roth T.Kato
M.Roth T.Kuroda
M.Roth T.Ono
M.Roth T.Soffner
M.Roth W.Mitsch
M.Takeuti O.Hashimoto
M.Takeuti R.Ciardullo
M.Takeuti R.Stover
M.Takeuti S.Kawaler
M.Takeuti S.Tamura
M.Takeuti T.Ishida
M.Takeuti T.Kato
M.Takeuti T.Kuroda
M.Takeuti T.Ono
M.Takeuti T.Soffner
M.Takeuti W.Mitsch
O.Hashimoto R.Ciardullo
O.Hashimoto R.Stover
O.Hashimoto S.Kawaler
O.Hashimoto S.Tamura
O.Hashimoto T.Ishida
O.Hashimoto T.Kato
O.Hashimoto T.Kuroda
O.Hashimoto T.Ono
O.Hashimoto T.Soffner
O.Hashimoto W.Mitsch
R.Ciardullo R.Stover
R.Ciardullo S.Kawaler
R.Ciardullo S.Tamura
R.Ciardullo T.Ishida
R.Ciardullo T.Kato
R.Ciardullo T.Kuroda
R.Ciardullo T.Ono
R.Ciardullo T.Soffner
R.Ciardullo W.Mitsch
R.Stover S.Kawaler
R.Stover S.Tamura
R.Stover T.Ishida
R.Stover T.Kato
R.Stover T.Kuroda
R.Stover T.Ono
R.Stover T.Soffner
R.Stover W.Mitsch
S.Kawaler S.Tamura
S.Kawaler T.Ishida
S.Kawaler T.Kato
S.Kawaler T.Kuroda
S.Kawaler T.Ono
S.Kawaler T.Soffner
S.Kawaler W.Mitsch
S.Tamura T.Ishida
S.Tamura T.Kato
S.Tamura T.Kuroda
S.Tamura T.Ono
S.Tamura T.Soffner
S.Tamura W.Mitsch
T.Ishida T.Kato
T.Ishida T.Kuroda
T.Ishida T.Ono
T.Ishida T.Soffner
T.Ishida W.Mitsch
T.Kato T.Kuroda
T.Kato T.Ono
T.Kato T.Soffner
T.Kato W.Mitsch
T.Kuroda T.Ono
T.Kuroda T.Soffner
T.Kuroda W.Mitsch
T.Ono T.Soffner
T.Ono W.Mitsch
T.Soffner W.Mitsch
D.Lazzati L.Stella
E.Hivon F.Bernardeau
E.Hivon F.Bouchet
E.Hivon R.Weygaert
F.Bernardeau F.Bouchet
F.Bernardeau R.Weygaert
F.Bouchet R.Weygaert
D.Lambert E.Bakker
D.Lambert E.Dishoeck
E.Bakker E.Dishoeck
A.Howard R.Kulsrud
J.Sulentic M.Calvani
J.Sulentic P.Marziani
M.Calvani P.Marziani
K.Sato T.Totani
J.Ehlers T.Buchert
A.Kudlicki M.Rozyczka
A.Kudlicki T.Plewa
M.Rozyczka T.Plewa
A.Stebbins B.Allen
A.Stebbins E.Shellard
A.Stebbins R.Caldwell
A.Stebbins S.Veeraraghavan
B.Allen E.Shellard
B.Allen R.Caldwell
B.Allen S.Veeraraghavan
E.Shellard R.Caldwell
E.Shellard S.Veeraraghavan
R.Caldwell S.Veeraraghavan
H.Papathanassiou P.Meszaros
A.Quillen J.Frogel
A.Quillen D.DePoy
A.Quillen J.Frogel
A.Quillen L.Kuchinski
D.DePoy J.Frogel
D.DePoy L.Kuchinski
J.Frogel L.Kuchinski
A.Jaffe N.Kaiser
R.Protheroe T.Gaisser
R.Protheroe T.Stanev
T.Gaisser T.Stanev
A.Renzini K.Matsushita
A.Renzini N.Arimoto
A.Renzini T.Ohashi
A.Renzini Y.Ishimaru
K.Matsushita N.Arimoto
K.Matsushita T.Ohashi
K.Matsushita Y.Ishimaru
N.Arimoto T.Ohashi
N.Arimoto Y.Ishimaru
T.Ohashi Y.Ishimaru
S.Duck S.Rosen
S.Duck T.Marsh
S.Duck V.Dhillon
S.Rosen T.Marsh
S.Rosen V.Dhillon
T.Marsh V.Dhillon
P.Blasi V.Berezinsky
P.Blasi V.Ptuskin
V.Berezinsky V.Ptuskin
E.Kampen J.Hjorth
E.Kampen P.Natarajan
J.Hjorth P.Natarajan
F.Haardt G.Ghisellini
F.Haardt L.Maraschi
G.Ghisellini L.Maraschi
D.Buote G.Xu
G.Garcia-Segura J.Franco
G.Garcia-Segura T.Plewa
J.Franco T.Plewa
I.Aretxaga R.Jr.
I.Aretxaga R.Terlevich
R.Jr. R.Terlevich
A.Goldwurm D.Cremonesi
A.Goldwurm F.Haardt
A.Goldwurm S.Mereghetti
A.Goldwurm T.Belloni
A.Goldwurm T.Murakami
D.Cremonesi F.Haardt
D.Cremonesi S.Mereghetti
D.Cremonesi T.Belloni
D.Cremonesi T.Murakami
F.Haardt S.Mereghetti
F.Haardt T.Belloni
F.Haardt T.Murakami
S.Mereghetti T.Belloni
S.Mereghetti T.Murakami
T.Belloni T.Murakami
F.Haardt P.Madau
C.Waelkens E.Bakker
C.Waelkens H.Winckel
C.Waelkens L.Waters
E.Bakker H.Winckel
E.Bakker L.Waters
H.Winckel L.Waters
M.Hamuy M.Phillips
M.Hamuy N.Maza
M.Hamuy R.Avilés
M.Hamuy R.Schommer
M.Phillips N.Maza
M.Phillips R.Avilés
M.Phillips R.Schommer
N.Maza R.Avilés
N.Maza R.Schommer
R.Avilés R.Schommer
D.Weinberg L.Hernquist
D.Weinberg N.Katz
D.Weinberg R.Davé
L.Hernquist N.Katz
L.Hernquist R.Davé
N.Katz R.Davé
D.Jaffe J.Gomez-Gonzalez
D.Jaffe J.Martin-Pintado
D.Jaffe N.II
D.Jaffe R.Plume
J.Gomez-Gonzalez J.Martin-Pintado
J.Gomez-Gonzalez N.II
J.Gomez-Gonzalez R.Plume
J.Martin-Pintado N.II
J.Martin-Pintado R.Plume
N.II R.Plume
J.Maza M.Hamuy
J.Maza M.Phillips
J.Maza N.Suntzeff
J.Maza R.Avilés
J.Maza R.Schommer
M.Hamuy M.Phillips
M.Hamuy N.Suntzeff
M.Hamuy R.Avilés
M.Hamuy R.Schommer
M.Phillips N.Suntzeff
M.Phillips R.Avilés
M.Phillips R.Schommer
N.Suntzeff R.Avilés
N.Suntzeff R.Schommer
R.Avilés R.Schommer
J.Maza M.Hamuy
J.Maza M.Phillips
J.Maza N.Suntzeff
J.Maza P.Lira
J.Maza R.Avilés
J.Maza R.Schommer
J.Maza R.Smith
M.Hamuy M.Phillips
M.Hamuy N.Suntzeff
M.Hamuy P.Lira
M.Hamuy R.Avilés
M.Hamuy R.Schommer
M.Hamuy R.Smith
M.Phillips N.Suntzeff
M.Phillips P.Lira
M.Phillips R.Avilés
M.Phillips R.Schommer
M.Phillips R.Smith
N.Suntzeff P.Lira
N.Suntzeff R.Avilés
N.Suntzeff R.Schommer
N.Suntzeff R.Smith
P.Lira R.Avilés
P.Lira R.Schommer
P.Lira R.Smith
R.Avilés R.Schommer
R.Avilés R.Smith
R.Schommer R.Smith
J.Maza M.Hamuy
J.Maza M.Phillips
J.Maza N.Suntzeff
J.Maza R.Schommer
M.Hamuy M.Phillips
M.Hamuy N.Suntzeff
M.Hamuy R.Schommer
M.Phillips N.Suntzeff
M.Phillips R.Schommer
N.Suntzeff R.Schommer
M.Rees P.Meszaros
D.Spergel J.Binney
D.Spergel O.Gerhard
J.Binney O.Gerhard
C.Schaab F.Weber
C.Schaab M.Weigel
C.Schaab N.Glendenning
F.Weber M.Weigel
F.Weber N.Glendenning
M.Weigel N.Glendenning
E.Puchnarewicz F.Carrera
E.Puchnarewicz K.Mason
F.Carrera K.Mason
A.Khokhlov J.Wheeler
A.Khokhlov M.Hamuy
A.Khokhlov M.Phillips
